Pid,Shoe name,isNew,Gender,category,isBestSeller,isMemberExclusive,isSustainable,inStock,numColors,Color 1,Color 2,Color 3,Color 4,Price,Expensive
1009762293,Alpha Menace Varsity 3,False,Men,Football Cleats,False,False,False,True,4,University Red,Bright Crimson,Summit White,White,75,False
1009762291,Alpha Menace Varsity 3,False,Men,Football Cleats,False,False,False,True,3,Black,Iron Grey,White,NaN,75,False
1009762292,Alpha Menace Varsity 3,False,Men,Football Cleats,False,False,False,True,4,Game Royal,University Blue,Summit White,White,75,False
1010113696,Alpha Menace Varsity 3,False,Men,Football Cleats,False,False,False,True,3,White,Pure Platinum,Black,NaN,75,False
1003334596,Air Zoom Infinity Tour NEXT%,False,Men,Golf Shoes,False,False,False,True,3,White,Photo Blue,Black,NaN,160,True
1003334583,Air Zoom Infinity Tour NEXT%,False,Men,Golf Shoes,False,False,False,True,3,Black,Photo Blue,White,NaN,160,True
1012445675,Air Zoom Infinity Tour NEXT%,False,Men,Golf Shoes,False,False,False,True,4,Photon Dust,Volt,Emerald Rise,Black,160,True
1009763074,Air Zoom Infinity Tour NEXT%,False,Men,Golf Shoes,False,False,False,True,4,Phantom,White,Bright Crimson,Obsidian,160,True
1003334594,Air Zoom Infinity Tour NEXT%,False,Men,Golf Shoes,False,False,False,True,4,Summit White,Noise Aqua,Citron Tint,White,160,True
13937105,Air Zoom Infinity Tour NEXT%,False,Men,Golf Shoes,False,False,False,True,4,White,Grey Fog,Dynamic Turquoise,Black,160,True
1010056142,Jordan Post,False,Men,Slides,False,False,False,True,2,University Red,University Red,NaN,NaN,30,False
1010048890,Jordan Post,False,Men,Slides,False,False,False,True,2,Black,Black,NaN,NaN,30,False
1010052730,Jordan Post,False,Men,Slides,False,False,False,True,2,White,White,NaN,NaN,30,False
14079442,Tiempo Legend 9 Elite FG,False,Firm-Ground Soccer Cleats,Firm-Ground Soccer Cleats,False,False,False,True,3,Barely Green,Total Orange,Blackened Blue,NaN,230,True
1003333485,Tiempo Legend 9 Elite FG,False,Firm-Ground Soccer Cleats,Firm-Ground Soccer Cleats,False,False,False,True,4,White,Baltic Blue,Pink Blast,Black,230,True
14079366,Tiempo Legend 9 Elite FG,False,Firm-Ground Soccer Cleats,Firm-Ground Soccer Cleats,False,False,False,True,4,Black,Summit White,Light Photo Blue,Dark Smoke Grey,230,True
13936188,Tiempo Legend 9 Elite FG,False,Firm-Ground Soccer Cleats,Firm-Ground Soccer Cleats,False,False,False,True,4,Football Grey,Light Marine,Rush Orange,Blackened Blue,230,True
14115710,Tiempo Legend 9 Elite FG,False,Firm-Ground Soccer Cleats,Firm-Ground Soccer Cleats,False,False,False,True,3,Guava Ice,Sunset Glow,Yellow Strike,NaN,230,True
12629099,Jordan Access,False,Men,Shoe,False,False,False,True,3,Black,White,Gym Red,NaN,110,False
1013442056,Zoom Fly 5,True,Men,Road Running Shoes,False,False,False,True,4,White,Sail,Multi-Color,Black,160,True
14079972,Zoom Fly 5,False,Men,Road Running Shoes,False,False,False,True,2,Black,White,NaN,NaN,160,True
1003841507,Zoom Fly 5,False,Men,Road Running Shoes,False,False,False,True,3,Hyper Pink,Laser Orange,Black,NaN,160,True
1012432009,Zoom Fly 5,False,Men,Road Running Shoes,False,False,False,True,4,Barely Green,Clear Jade,Light Ultramarine,Deep Jungle,160,True
14217977,Air Force 1 '07,False,Men,Shoes,False,False,False,True,3,Black,Gum Light Brown,Black,NaN,110,False
1009157867,GTS 97,False,Men,Shoes,False,False,False,True,4,Pearl Pink,Picante Red,Summit White,Baroque Brown,80,False
13348115,GTS 97,False,Men,Shoes,False,False,False,False,2,Black,White,NaN,NaN,70,False
1012339098,Air Zoom Diamond Elite Turf,False,Men,Baseball Shoes,False,False,False,True,4,Black,Wolf Grey,Cool Grey,White,110,False
1012335708,Air Zoom Diamond Elite Turf,False,Men,Baseball Shoes,False,False,False,True,4,White,Light Bone,Pure Platinum,Clear Jade,110,False
1012304426,Pegasus FlyEase,False,Men,Easy On/Off Road Running Shoes (Extra Wide),False,False,False,True,3,Racer Blue,Sundial,White,NaN,130,True
1010082375,Pegasus FlyEase,False,Men,Easy On/Off Road Running Shoes (Extra Wide),False,False,False,True,4,Black,Green Abyss,Ashen Slate,Baltic Blue,130,True
1012270397,Pegasus FlyEase,False,Men,Easy On/Off Road Running Shoes (Extra Wide),False,False,False,True,4,Racer Blue,Sundial,High Voltage,White,130,True
13936098,Pegasus FlyEase,False,Men,Easy On/Off Road Running Shoes (Extra Wide),False,False,False,True,3,Black,Dark Smoke Grey,White,NaN,130,True
13936727,Victori One,False,Men,Slides,False,False,False,True,3,Black,Black,White,NaN,35,False
14231067,Victori One,False,Men,Slides,False,False,False,True,3,Team Red,Team Red,White,NaN,35,False
13718585,Air Flight Lite Mid,False,Men,Shoe,False,False,False,True,2,White,Black,NaN,NaN,140,True
1000197006,Air Flight Lite Mid,False,Men,Shoe,False,False,False,True,4,White,Lemon,Black,White,140,True
13718757,Jordan Delta 2 SE,False,Shoes,Shoes,False,False,False,True,4,Light Pumice,Racer Blue,Chile Red,Pure Platinum,140,True
1003842494,Offcourt (NFL Tampa Bay Buccaneers),False,Slide,Slide,False,False,False,True,3,Anthracite,Black,Gym Red,NaN,40,False
11214180,Converse Chuck Taylor All Star High Top,False,Unisex Shoe,Unisex Shoe,False,False,False,True,1,Navy,NaN,NaN,NaN,65,False
1010151488,Air Jordan XXXVII Low GC,False,Men,Basketball Shoes,False,False,False,True,4,Black,Lilac Ice,Hydrogen Blue,Orange Chalk,195,True
14228983,Alpha Huarache Elite 4 Low,False,Men,Baseball Cleats,False,False,False,True,4,Hyper Royal,Deep Royal Blue,University Blue,White,90,False
1007579445,Alpha Huarache Elite 4 Low,False,Men,Baseball Cleats,False,False,False,True,4,White,Wolf Grey,Pure Platinum,Black,90,False
1012328627,Alpha Huarache Elite 4 Low,False,Men,Baseball Cleats,False,False,False,True,4,Black,Blue Tint,Anthracite,White,90,False
14228980,Alpha Huarache Elite 4 Low,False,Men,Baseball Cleats,False,False,False,True,4,Wolf Grey,Cool Grey,Pure Platinum,White,90,False
1012329656,Alpha Huarache Elite 4 Low,False,Men,Baseball Cleats,False,False,False,True,4,White,Blue Tint,Pure Platinum,Black,90,False
14228984,Alpha Huarache Elite 4 Low,False,Men,Baseball Cleats,False,False,False,True,4,University Red,Team Red,Habanero Red,White,90,False
14228977,Alpha Huarache Elite 4 Low,False,Men,Baseball Cleats,False,False,False,True,4,Black,Dark Smoke Grey,Light Smoke Grey,White,90,False
1003334610,Alpha Huarache Elite 4 Low,False,Men,Baseball Cleats,False,False,False,True,4,White,Phantom,Laser Orange,Light Crimson,100,False
14244674,Offline 3.0 Premium,False,Men,Mule,False,False,False,True,4,Light Smoke Grey,Comet Blue,Summit White,Anthracite,115,False
1010088041,Juniper Trail 2,False,Men,Trail Running Shoes,False,False,False,True,4,Picante Red,Diffused Taupe,Sanddrift,Earth,85,False
1011843062,Juniper Trail 2,False,Men,Trail Running Shoes,False,False,False,True,4,Sail,Light Bone,Pinksicle,Earth,85,False
14081230,Juniper Trail 2,False,Men,Trail Running Shoes,False,False,False,True,2,Black,White,NaN,NaN,85,False
1010110180,Juniper Trail 2,False,Men,Trail Running Shoes,False,False,False,True,4,Black,Khaki,Sanddrift,Ironstone,85,False
1010116403,Air Griffey Max 1,False,Men,Shoes,False,False,False,True,3,Pure Platinum,White,University Red,NaN,170,True
13176131,Savaleos,False,Weightlifting Shoes,Weightlifting Shoes,False,False,False,True,4,White,Iron Grey,Laser Orange,Black,120,False
14079345,Zion 2 TB,False,Men,Basketball Shoes,False,False,False,True,2,Black,Metallic Gold,NaN,NaN,120,False
13365581,SB Chron 2,False,Skate Shoes,Skate Shoes,False,False,False,True,4,Black,Black,Gum Light Brown,White,75,False
1010068869,SB Chron 2,False,Skate Shoes,Skate Shoes,False,False,False,True,4,Summit White,Summit White,Sanddrift,Action Grape,75,False
13384104,SB Chron 2,False,Skate Shoes,Skate Shoes,False,False,False,True,3,Black,Black,White,NaN,75,False
12981194,Air Force 1 LV8,True,Men,Shoes,False,False,False,True,3,White,Platinum Tint,Sail,NaN,130,True
12714303,Jordan 1 Retro Metal,False,Men,Baseball Cleats,False,False,False,True,3,Black,White,White,NaN,150,True
1012689986,Air Force 1 Low Unlocked By You,False,Custom Men,Custom  Shoes,False,True,False,True,3,Multi-Color,Multi-Color,Multi-Color,NaN,150,True
1012689996,Air Force 1 Low Unlocked By You,False,Custom Men,Custom  Shoes,False,True,False,True,3,Multi-Color,Multi-Color,Multi-Color,NaN,150,True
1012689990,Air Force 1 Low Unlocked By You,False,Custom Men,Custom  Shoes,False,True,False,True,3,Multi-Color,Multi-Color,Multi-Color,NaN,150,True
1003842202,Offcourt (NFL Seattle Seahawks),False,Slide,Slide,False,False,False,True,3,Anthracite,Action Green,Medium Silver,NaN,40,False
1009763200,SuperRep Cycle 2 Next Nature,False,Indoor Cycling Shoes,Indoor Cycling Shoes,False,False,False,True,3,Iron Grey,Phantom,Black,NaN,120,False
1009763201,SuperRep Cycle 2 Next Nature,False,Indoor Cycling Shoes,Indoor Cycling Shoes,False,False,False,True,4,Picante Red,Laser Orange,Opti Yellow,Bright Cactus,120,False
13941890,SuperRep Cycle 2 Next Nature,False,Indoor Cycling Shoes,Indoor Cycling Shoes,False,False,False,True,4,Black,Anthracite,Volt,White,120,False
13941894,SuperRep Cycle 2 Next Nature,False,Indoor Cycling Shoes,Indoor Cycling Shoes,False,False,False,True,3,White,Siren Red,Black,NaN,120,False
1012356730,Air Jordan 1 Mid,False,Men,Shoes,True,False,False,True,3,White,Black,Gym Red,NaN,125,True
1011815359,Air Force 1 '07 LV8,False,Men,Shoes,False,False,False,True,4,Summit White,Neutral Grey,Game Royal,Game Royal,130,True
14250728,Jordan Granville Pro SP,False,Men,Shoes,False,False,False,True,4,Ocean Cube,Off Noir,Light Smoke Grey,Ocean Cube,145,True
14087008,Air Force 1 Low SP x UNDERCOVER,False,Men,Shoes,False,False,False,True,4,Grey Fog,Black,University Gold,Grey Fog,165,True
1003842784,Offcourt (Oregon State),False,Slide,Slide,False,False,False,True,3,Black,Team Orange,White,NaN,40,False
1010064519,React Gato,False,Indoor/Court Soccer Shoes,Indoor/Court Soccer Shoes,False,False,False,True,4,Blackened Blue,Volt,Black,White,140,True
1012358453,Jordan Hydro 8 Retro,False,Slides,Slides,False,False,False,True,4,Black,White,Varsity Maize,University Red,65,False
1003842693,Offcourt (Florida),False,Slide,Slide,False,False,False,True,3,Black,Game Royal,University Orange,NaN,40,False
1003842336,Offcourt (NFL New England Patriots),False,Slide,Slide,False,False,False,True,3,Anthracite,College Navy,Medium Silver,NaN,40,False
14231675,ACG Moc 3.5 SE,False,Men,Shoes,False,False,False,True,4,Black,Black,Pure Platinum,Green Glow,100,False
1003842753,Tuskegee,False,Nike College Offcourt Slides,College Offcourt Slides,False,False,False,True,3,Black,White,Yellow Ochre,NaN,40,False
14188265,Air Force 1 Mid '07 QS,False,Men,Shoes,False,False,False,True,2,Venice,Summit White,NaN,NaN,150,True
1003842305,Offcourt (MLB Baltimore Orioles),False,Slide,Slide,False,False,False,True,3,Black,University Orange,White,NaN,40,False
13936042,SB Zoom Blazer Mid,False,Skate Shoes,Skate Shoes,False,False,False,True,4,University Red,University Red,White,White,90,False
14079452,SB Zoom Blazer Mid,False,Skate Shoes,Skate Shoes,False,False,False,True,4,Cerulean,Cerulean,White,White,90,False
1012367212,Air Humara,False,Men,Shoes,False,False,False,True,4,Black,Metallic Silver,Black,Metallic Silver,160,True
13709794,Pegasus 38 Shield,False,Men,Weatherized Road Running Shoes,False,False,False,True,4,Black,Dark Smoke Grey,Light Smoke Grey,Platinum Tint,130,True
1012356682,Air Jordan 3 Retro,False,Men,Shoes,False,False,False,False,4,Light Orewood Brown,Light British Tan,Palomino,Metallic Gold,200,True
1012595387,Air Jordan 1 Low SE,True,Men,Shoes,False,False,False,True,4,White,Game Royal,Ice Blue,University Red,120,False
1012356718,Jordan System.23,False,Men,Shoes,False,False,False,True,4,Team Gold,White,Wolf Grey,Coconut Milk,110,False
1012578000,Air Force 1 '07,True,Shoes,Shoes,False,False,False,True,4,Sail,University Red,Coconut Milk,Sail,130,True
12719631,Revolution 5,False,Men,Road Running Shoes,False,False,False,True,3,Cool Grey,Dark Grey,Pure Platinum,NaN,70,False
12719354,Revolution 5,False,Men,Road Running Shoes,False,False,False,True,3,Black,Anthracite,White,NaN,70,False
1011820621,Terminator Low,False,Men,Shoes,False,False,False,True,3,University Gold,White,Navy,NaN,120,False
1003842813,Offcourt (Clemson),False,Slide,Slide,False,False,False,True,3,Black,New Orchid,University Orange,NaN,40,False
1012599762,Phantom GX Academy,True,Multi-Ground Soccer Cleats,Multi-Ground Soccer Cleats,False,False,False,True,2,Guava Ice,Black,NaN,NaN,90,False
1005677052,Jordan Jumpman Team II ,False,Men,Shoe,False,False,False,True,3,White,Cool Grey,Black,NaN,150,True
1003842613,Phantom GX Club,False,Turf Soccer Shoes,Turf Soccer Shoes,False,False,False,True,4,Black,Dark Smoke Grey,Total Orange,Summit White,70,False
1003842250,Offcourt (MLB Houston Astros),False,Slide,Slide,False,False,False,True,3,Black,College Navy,University Orange,NaN,40,False
12841668,Tawa,False,Men,Wrestling Shoes,False,False,False,True,4,White,White,White,Metallic Gold,150,True
1010049442,Air Jordan 1 Low OG,False,Shoes,Shoes,True,False,False,True,4,Black,Tech Grey,White,Muslin,140,True
1010064460,Blazer Mid '77,False,Men,Shoes,False,False,False,True,4,White,Black,White,Smoke Grey,110,False
1013484568,Air More Uptempo Low SP,False,Men,Shoes,False,False,False,False,4,Limestone,Black,Flat Pewter,Vivid Sulfur,190,True
1012328764,Tiempo Legend 10 Academy,False,Indoor/Court Soccer Shoes,Indoor/Court Soccer Shoes,False,False,False,True,3,Black,Hyper Royal,Chrome,NaN,80,False
14228758,Triple Jump Elite 2,False,Track & Field Jumping Spikes,Track & Field Jumping Spikes,False,False,False,True,4,White,Laser Orange,Hyper Pink,Black,125,True
1003842694,FAMU,False,Nike College Offcourt Slides,College Offcourt Slides,False,False,False,True,3,Black,Fortress Green,Orange Horizon,NaN,40,False
14071709,ACG Air Mada,False,Men,Shoes,False,False,False,False,4,Bison,Hyper Crimson,Total Orange,Black,135,True
13935817,Dunk Low Retro Premium,True,Men,Shoes,False,False,False,False,4,Black,Summit White,Red Orbit,Black,110,False
1000228981,Air Jordan 2 Retro “H” Wings,False,Men,Shoes,True,False,False,True,3,White,Malachite,Black,NaN,210,True
1003842214,Offcourt (MLB Seattle Mariners),False,Slide,Slide,False,False,False,True,3,Black,Mardi Gras,Wolf Grey,NaN,40,False
1011845683,Air Max 1 Premium,False,Shoes,Shoes,True,False,False,True,2,White,University Red,NaN,NaN,160,True
1012594842,Air Pegasus '89 Premium,False,Shoes,Shoes,False,True,False,True,4,Light Iron Ore,Photon Dust,Flat Pewter,Metallic Silver,110,False
13075208,On Deck,False,Men,Slides,False,False,False,True,3,Black,Black,White,NaN,25,False
1011845551,Jordan 6 Rings,False,Men,Shoes,False,False,False,True,4,Light Smoke Grey,Black,Sail,White,170,True
1011859913,React Infinity 3 By You,False,Custom Men,Custom  Road Running Shoes,False,True,False,True,4,White,Black,White,Multi-Color,190,True
1003842588,Offcourt (NFL Denver Broncos),False,Slide,Slide,False,False,False,True,3,Anthracite,College Navy,Brilliant Orange,NaN,40,False
1003842700,Offcourt (Michigan),False,Slide,Slide,False,False,False,True,3,Black,College Navy,Amarillo,NaN,40,False
14077968,Blazer Mid '77 EMB,False,Men,Shoes,False,False,False,True,4,Black,Iron Grey,White,Action Grape,115,False
1003842591,Offcourt (MLB Cleveland),False,Slide,Slide,False,False,False,True,3,Black,College Navy,Sport Red,NaN,40,False
